,app_id,app_name,neg,pos,steam_score,wilson
8952,537920,Supa Kila Monsta Hunta,0,5,100%,49.88%
8953,651520,Castle Defender,0,5,100%,49.88%
8954,586570,Metanet Hunter CD,0,5,100%,49.88%
8955,438160,LILT,0,5,100%,49.88%
8956,370040,Lilly and Sasha: Nexus of Souls,18,34,65.38%,49.84%
8957,528090,Lost In Woods 2,18,34,65.38%,49.84%
8958,354970,Shin Samurai Jazz,24,42,63.64%,49.84%
8959,375320,Colortone,21,38,64.41%,49.82%
8960,461880,Hyposphere,52,77,59.69%,49.82%
8961,446600,Magi Trials,13,27,67.50%,49.78%
8962,434780,The Renegades of Orion 2.0,13,27,67.50%,49.78%
8963,289690,Lara Croft and the Temple of Osiris,448,513,53.38%,49.77%
8964,510660,Big Bang Empire,200,245,55.06%,49.74%
8965,434360,Kitten Rampage,28,47,62.67%,49.73%
8966,204960,Magical Drop V,165,206,55.53%,49.71%
8967,492800,Shonen Idle Z,147,186,55.86%,49.71%
8968,302270,Dungeon Defenders Eternity,754,834,52.52%,49.71%
8969,347170,Combat Air Patrol 2,40,62,60.78%,49.69%
8970,311910,DIG IT! - A Digger Simulator,40,62,60.78%,49.69%
8971,346440,Musclecar Online,11,24,68.57%,49.63%
8972,475430,Kimulator : Fight for your destiny,127,163,56.21%,49.63%
8973,455960,Domain Defense,7,18,72.00%,49.59%
8974,336770,Pilot Brothers 2,7,18,72.00%,49.59%
8975,530720,Solitaire Royale,7,18,72.00%,49.59%
8976,493410,Steampuff: Phinnegan's Factory,7,18,72.00%,49.59%
8977,300970,Fiesta Online NA,185,227,55.10%,49.58%
8978,530940,BIOHAZARD 7 resident evil グロテスクVer.,29,48,62.34%,49.57%
8979,356380,Orbit HD,29,48,62.34%,49.57%
8980,32610,Delta Force: Xtreme 2,19,35,64.81%,49.56%
8981,310890,Breach & Clear: Deadline Rebirth (2016),310,362,53.87%,49.55%
8982,589760,Revhead,33,53,61.63%,49.54%
8983,366290,Carp Fishing Simulator,51,75,59.52%,49.54%
8984,366230,BASEBALL STARS 2,9,21,70.00%,49.54%
8985,111300,Smash Cars,9,21,70.00%,49.54%
8986,263340,Continue?9876543210,69,96,58.18%,49.46%
8987,236470,PAC-MAN MUSEUM,69,96,58.18%,49.46%
8988,16730,Legendary,921,998,52.01%,49.45%
8989,531200,Beneath The Cherry Trees / 桜の樹の下には,30,49,62.03%,49.42%
8990,568580,GunFleet,64,90,58.44%,49.41%
8991,370240,NBA 2K16,"3,347","3,452",50.77%,49.41%
8992,527540,VR Journey,14,28,66.67%,49.38%
8993,11390,Crash Time II,922,996,51.93%,49.37%
8994,436260,Ultimate Arena,78,106,57.61%,49.35%
8995,422100,Heaven Island Life,208,250,54.59%,49.35%
8996,421960,World of Fishing,264,310,54.01%,49.33%
8997,461180,SurrealVR,20,36,64.29%,49.31%
8998,269610,Arcane Worlds,79,107,57.53%,49.31%
8999,261740,Humans Must Answer,17,32,65.31%,49.30%
9000,292090,Rube Works,4,13,76.47%,49.29%
9001,442770,The Minims,4,13,76.47%,49.29%
9002,316420,The Curse of the Werewolves,4,13,76.47%,49.29%
9003,392620,Lucadian Chronicles,4,13,76.47%,49.29%
9004,625990,Welcome to Moreytown,4,13,76.47%,49.29%
9005,504280,The Cold War Era,4,13,76.47%,49.29%
9006,391640,Stage Presence,4,13,76.47%,49.29%
9007,360030,XLarn,4,13,76.47%,49.29%
9008,352050,Chesster,4,13,76.47%,49.29%
9009,492410,Rogues Like Us,4,13,76.47%,49.29%
9010,490690,The Barbarian and the Subterranean Caves,4,13,76.47%,49.29%
9011,368250,Valiant: Resurrection,4,13,76.47%,49.29%
9012,42230,Nancy Drew: Trail of the Twister,4,13,76.47%,49.29%
9013,358320,Realms of Chaos,4,13,76.47%,49.29%
9014,595100,CTHON,4,13,76.47%,49.29%
9015,416850,Astral Gun,4,13,76.47%,49.29%
9016,423920,Etaria | Survival Adventure,67,93,58.13%,49.27%
9017,271730,Light,129,163,55.82%,49.26%
9018,371670,Rolling Sun,246,290,54.10%,49.26%
9019,339210,RESCUE 2,56,80,58.82%,49.21%
9020,386510,Pyramid Raid,75,102,57.63%,49.20%
9021,319230,Gold Rush! Anniversary,36,56,60.87%,49.19%
9022,447180,My Secret Pets!,24,41,63.08%,49.18%
9023,317760,Always Sometimes Monsters Demo,12,25,67.57%,49.15%
9024,368980,Force of Elements,28,46,62.16%,49.14%
9025,70110,Hacker Evolution - Untold,139,173,55.45%,49.11%
9026,449200,Calcu-Late,71,97,57.74%,49.09%
9027,352160,Curse of Mermos,120,152,55.88%,49.09%
9028,306490,Railroad Pioneer,47,69,59.48%,49.08%
9029,388370,Nova Blitz,21,37,63.79%,49.08%
9030,368220,Close Combat : Panthers in the Fog,21,37,63.79%,49.08%
9031,224740,Clockwork Empires,301,346,53.48%,49.07%
9032,244050,Rise of Flight United,534,588,52.41%,49.06%
9033,275610,"Warhammer 40,000: Kill Team",349,396,53.15%,49.05%
9034,254060,KnightShift,272,315,53.66%,49.04%
9035,254590,Theme Park Studio,196,234,54.42%,49.02%
9036,297570,Warrior Kings,18,33,64.71%,49.02%
9037,307980,Cricket Captain 2014,18,33,64.71%,49.02%
9038,409040,Herolike,15,29,65.91%,49.02%
9039,407710,The Grand Canyon VR Experience,18,33,64.71%,49.02%
9040,377290,Biodrone Battle,96,125,56.56%,49.02%
9041,296850,Al Emmo and the Lost Dutchman's Mine,18,33,64.71%,49.02%
9042,353690,D.U.S.T.,124,156,55.71%,49.02%
9043,305960,Dragon: The Game,281,324,53.55%,49.00%
9044,303340,Concursion,25,42,62.69%,49.00%
9045,274130,Rambo The Video Game,199,237,54.36%,48.99%
9046,377470,ENKI,38,58,60.42%,48.98%
9047,331980,Last Inua,67,92,57.86%,48.98%
9048,416060,Westboro,10,22,68.75%,48.94%
9049,405340,Siegecraft Commander,10,22,68.75%,48.94%
9050,354850,Why So Evil 2: Dystopia,611,664,52.08%,48.94%
9051,576560,Pain Train,208,246,54.19%,48.93%
9052,508670,Aircraft War X,193,230,54.37%,48.93%
9053,1670,Iron Warriors: T-72 Tank Command,100,129,56.33%,48.93%
9054,307130,Asteria,92,120,56.60%,48.91%
9055,314380,Lantern Forge,110,140,56.00%,48.91%
9056,429600,Fairy Tale Mysteries: The Puppet Thief,62,86,58.11%,48.90%
9057,363270,O3DX,22,38,63.33%,48.87%
9058,315940,Top Hat,22,38,63.33%,48.87%
9059,291910,Firefighters 2014,186,222,54.41%,48.86%
9060,554140,Desert Ride Coaster,6,16,72.73%,48.84%
9061,434920,Last Heroes 2,6,16,72.73%,48.84%
9062,561450,Mutant Fighting Cup 2,6,16,72.73%,48.84%
9063,529450,I Know a Tale,6,16,72.73%,48.84%
9064,393550,The Journey Back,6,16,72.73%,48.84%
9065,307900,Wildlife Park 2 - Marine World,6,16,72.73%,48.84%
9066,353990,Parvaneh: Legacy of the Light's Guardians,6,16,72.73%,48.84%
9067,340600,The Depths of Tolagal,6,16,72.73%,48.84%
9068,493400,Funfair,6,16,72.73%,48.84%
9069,416670,Gunslingers,125,156,55.52%,48.83%
9070,520250,Visitors,8,19,70.37%,48.81%
9071,433300,Marvel: Ultimate Alliance,96,124,56.36%,48.81%
9072,388490,One Way To Die: Steam Edition,138,170,55.19%,48.81%
9073,485830,Star Merc,8,19,70.37%,48.81%
9074,49330,Pirates of Black Cove,46,67,59.29%,48.75%
9075,257050,Darkout,340,382,52.91%,48.74%
9076,295590,Hero Generations,81,107,56.91%,48.74%
9077,360760,Run and Fire,289,329,53.24%,48.73%
9078,448150,Mystica: The Ninth Society,13,26,66.67%,48.73%
9079,426040,Goodnight Butcher,13,26,66.67%,48.73%
9080,510570,CURSE,13,26,66.67%,48.73%
9081,452320,Party Saboteurs,13,26,66.67%,48.73%
9082,277520,Albedo: Eyes from Outer Space,100,128,56.14%,48.72%
9083,517810,Caesar 4,31,49,61.25%,48.72%
9084,317440,Quantum Rush Champions,59,82,58.16%,48.72%
9085,462700,Cricket Captain 2016,16,30,65.22%,48.70%
9086,498030,Barnyard Mahjong 3,16,30,65.22%,48.70%
9087,336200,Starlaxis Supernova Edition,16,30,65.22%,48.70%
9088,209850,Highborn,16,30,65.22%,48.70%
9089,371120,Discouraged Workers,27,44,61.97%,48.68%
9090,412460,Villagers,102,130,56.03%,48.68%
9091,409710,BioShock Remastered,"3,648","3,642",49.96%,48.65%
9092,549950,Vaccine,3,11,78.57%,48.63%
9093,568600,Treehouse Basketball,3,11,78.57%,48.63%
9094,559640,Betrayal Collection,3,11,78.57%,48.63%
9095,607860,Kira,3,11,78.57%,48.63%
9096,517470,King of Booze: Drinking Game,3,11,78.57%,48.63%
9097,410470,Expander,3,11,78.57%,48.63%
9098,331290,Miko Gakkou: Second Year,3,11,78.57%,48.63%
9099,268340,High Strangeness,3,11,78.57%,48.63%
9100,345340,The Grave Digger,3,11,78.57%,48.63%
9101,493980,Green Ranch,3,11,78.57%,48.63%
9102,438260,Rewind,3,11,78.57%,48.63%
9103,551650,The Bedtime Story,3,11,78.57%,48.63%
9104,438360,Infinitesimal Point,3,11,78.57%,48.63%
9105,421870,Quatros Origins,3,11,78.57%,48.63%
9106,578470,Break Time!,3,11,78.57%,48.63%
9107,50950,Mahjong Towers Eternity,3,11,78.57%,48.63%
9108,300080,Total War Battles: KINGDOM,"1,488","1,528",50.66%,48.62%
9109,314510,Fall of the New Age Premium Edition,32,50,60.98%,48.60%
9110,9850,Codename: Panzers - Cold War,37,56,60.22%,48.60%
9111,528820,Eisenwald: Blood of November,37,56,60.22%,48.60%
9112,45410,Ignite,107,135,55.79%,48.58%
9113,263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,364,404,52.60%,48.56%
9114,454540,LuckCatchers,292,330,53.05%,48.56%
9115,257770,Signal Ops,28,45,61.64%,48.53%
9116,389700,My Bones,122,151,55.31%,48.53%
9117,294790,Haegemonia: The Solon Heritage,20,35,63.64%,48.53%
9118,342860,Dark Quest,24,40,62.50%,48.50%
9119,395900,Backgammon Blitz,24,40,62.50%,48.50%
9120,302160,The Egyptian Prophecy: The Fate of Ramses,24,40,62.50%,48.50%
9121,439700,H1Z1: King of the Kill Test Server,428,468,52.23%,48.49%
9122,407680,Last Days of Spring Visual Novel,33,51,60.71%,48.49%
9123,46570,Grotesque Tactics 2 - Dungeons and Donuts,65,88,57.52%,48.46%
9124,433350,BlackShot: Mercenary Warfare FPS,895,934,51.07%,48.45%
9125,320970,IGT Slots Paradise Garden,11,23,67.65%,48.44%
9126,45720,Lost Planet: Extreme Condition - Colonies Edition,74,98,56.98%,48.44%
9127,356130,Heroes of Scene,311,348,52.81%,48.44%
9128,465540,Adventure World,11,23,67.65%,48.44%
9129,289380,Konung 3: Ties of the Dynasty,11,23,67.65%,48.44%
9130,448260,Cubium Dreams,58,80,57.97%,48.44%
9131,409410,Clumsy Moose Season,14,27,65.85%,48.36%
9132,276220,My Best Friends - Cats & Dogs,14,27,65.85%,48.36%
9133,291450,Smugglers 5,53,74,58.27%,48.33%
9134,306950,Heroes & Legends: Conquerors of Kolhar,21,36,63.16%,48.32%
9135,349450,Dark Forester,21,36,63.16%,48.32%
9136,18470,Helldorado,21,36,63.16%,48.32%
9137,33670,Disciples III: Renaissance,112,139,55.38%,48.31%
9138,509800,The Last Weekend,63,85,57.43%,48.23%
9139,466840,Super Space Pug,82,106,56.38%,48.21%
9140,235400,King’s Bounty: Legions,567,601,51.46%,48.18%
9141,315740,Ford Racing Off Road,26,42,61.76%,48.18%
9142,358200,Math Rescue,9,20,68.97%,48.17%
9143,546930,Machine Hunt,84,108,56.25%,48.17%
9144,102400,Vertex Dispenser,9,20,68.97%,48.17%
9145,358340,Word Rescue,9,20,68.97%,48.17%
9146,545570,PHAT PHROG,9,20,68.97%,48.17%
9147,428270,Twilight City: Love as a Cure,9,20,68.97%,48.17%
9148,513970,Alpha Decay,9,20,68.97%,48.17%
9149,529500,ALONE? - VR,9,20,68.97%,48.17%
9150,428950,"Kivi, Toilet and Shotgun",160,189,54.15%,48.16%
9151,444690,Outbreak: Pandemic Evolution,31,48,60.76%,48.16%
9152,241720,Guncraft,601,634,51.34%,48.15%
9153,374050,Infinium Strike,22,37,62.71%,48.13%
9154,350700,Red Stone Online,99,124,55.61%,48.11%
9155,313210,Alpha Zylon,50,70,58.33%,48.11%
9156,442810,UFO Online: Invasion,176,205,53.81%,48.07%
9157,343750,Firefly Online Cortex,245,276,52.98%,48.07%
9158,368900,Brilliant Bob,"1,010","1,032",50.54%,48.06%
9159,492280,The Agency: Chapter 1,2,9,81.82%,48.05%
9160,544410,Potioneer: The VR Gardening Simulator,2,9,81.82%,48.05%
9161,31230,Sam & Max 302: The Tomb of Sammun-Mak,2,9,81.82%,48.05%
9162,475470,Global Soccer Manager,2,9,81.82%,48.05%
9163,31190,Tales of Monkey Island: Chapter 3 - Lair of the Leviathan ,2,9,81.82%,48.05%
9164,595360,NIGHTSTAR: Rogue Wings,2,9,81.82%,48.05%
9165,576480,Drunken Fight Simulator,2,9,81.82%,48.05%
9166,553830,100nya,2,9,81.82%,48.05%
9167,582980,Castle of Shikigami 式神の城,2,9,81.82%,48.05%
9168,516560,The Odyssey,2,9,81.82%,48.05%
9169,338710,Urja,68,90,56.96%,48.05%
9170,359670,Vagrant Hearts 2,2,9,81.82%,48.05%
9171,292620,Pressured,211,241,53.32%,48.05%
9172,514810,Eldritch Hunter,2,9,81.82%,48.05%
9173,582210,VRemin (A Virtual Theremin),2,9,81.82%,48.05%
9174,479140,Framed Wings,2,9,81.82%,48.05%
9175,434240,Alien Blitz,2,9,81.82%,48.05%
9176,508940,Escape Lizards,2,9,81.82%,48.05%
9177,572220,MageQuit,2,9,81.82%,48.05%
9178,340380,Pizzarian,2,9,81.82%,48.05%
9179,599670,Chess3D,2,9,81.82%,48.05%
9180,603630,Rubber Ball VR,2,9,81.82%,48.05%
9181,306520,Ford Street Racing,32,49,60.49%,48.05%
9182,476430,SwingStar VR,2,9,81.82%,48.05%
9183,493790,#Archery,2,9,81.82%,48.05%
9184,548950,Fallen Mage,2,9,81.82%,48.05%
9185,31180,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay ,2,9,81.82%,48.05%
9186,423650,Summer Fling,15,28,65.12%,48.04%
9187,357840,Zombie Camp: Last Survivor,15,28,65.12%,48.04%
9188,394280,Dark Heritage: Guardians of Hope,60,81,57.45%,48.02%
9189,370640,Midnight's Blessing,12,24,66.67%,48.00%
9190,322550,Standpoint,5,14,73.68%,47.99%
9191,503710,Void,5,14,73.68%,47.99%
9192,493450,Wild Romance,5,14,73.68%,47.99%
9193,338630,Wildlife Camp,5,14,73.68%,47.99%
9194,427890,Felt Tip Circus,5,14,73.68%,47.99%
9195,408740,Pro Gamer Manager,318,349,52.32%,47.99%
9196,357030,Excubitor,5,14,73.68%,47.99%
9197,398920,Tisnart Tiles,5,14,73.68%,47.99%
9198,451200,Candlelight,5,14,73.68%,47.99%
9199,25500,Cricket Revolution,45,64,58.72%,47.99%
9200,387430,The Viceroy,7,17,70.83%,47.98%
9201,476710,MechaGore,7,17,70.83%,47.98%
9202,551720,Unearthed Inc: The Lost Temple,7,17,70.83%,47.98%
9203,398630,Twisted Lands Trilogy Collector's Edition,7,17,70.83%,47.98%
9204,222180,Mushroom Men: Truffle Trouble ,7,17,70.83%,47.98%
9205,448690,Lionessy Story,7,17,70.83%,47.98%
9206,359620,Call of Cthulhu: Prisoner of Ice,7,17,70.83%,47.98%
9207,526400,Embers of Magic,7,17,70.83%,47.98%
9208,578260,Fluffy,7,17,70.83%,47.98%
9209,477750,Thirty Years' War,7,17,70.83%,47.98%
9210,211970,Test Drive®: Ferrari Racing Legends,109,134,55.14%,47.96%
9211,514290,Factory Engineer,23,38,62.30%,47.96%
9212,248630,Kingdoms Rise,492,522,51.48%,47.96%
9213,378490,Sunny Hillride,33,50,60.24%,47.95%
9214,7260,Loki,39,57,59.38%,47.95%
9215,211580,Wanderlust: Rebirth,217,246,53.13%,47.93%
9216,340470,You Are Not A Banana,46,65,58.56%,47.93%
9217,342510,Bret Airborne,19,33,63.46%,47.93%
9218,347820,Street Arena,19,33,63.46%,47.93%
9219,552630,Keep Watching,1,7,87.50%,47.91%
9220,471640,.EXE,1,7,87.50%,47.91%
9221,370130,Lion Quest,1,7,87.50%,47.91%
9222,527720,Keep Defending,1,7,87.50%,47.91%
9223,539190,CuVRball,1,7,87.50%,47.91%
9224,455770,YamaYama,1,7,87.50%,47.91%
9225,36270,Granny in Paradise,1,7,87.50%,47.91%
9226,564990,Olav: the story of one boy,1,7,87.50%,47.91%
9227,538220,HAUNTED: Halloween '85,1,7,87.50%,47.91%
9228,493000,Battle Knights,1,7,87.50%,47.91%
9229,220420,Nancy Drew: The Deadly Device,1,7,87.50%,47.91%
9230,348740,Abyss Cave,1,7,87.50%,47.91%
9231,321880,Aveyond 3-3: The Lost Orb,1,7,87.50%,47.91%
9232,535190,Chunky Orbits,1,7,87.50%,47.91%
9233,610310,Star Story: The Horizon Escape,1,7,87.50%,47.91%
9234,349240,Edolie,1,7,87.50%,47.91%
9235,454830,Beach Ball Valley,1,7,87.50%,47.91%
9236,516120,Juno's Darkest Hour,1,7,87.50%,47.91%
9237,50960,Mystery Case Files: Huntsville ,1,7,87.50%,47.91%
9238,623570,PingBall,1,7,87.50%,47.91%
9239,542680,Super Puzzle Sisters,1,7,87.50%,47.91%
9240,367820,Decromancer,1,7,87.50%,47.91%
9241,553690,Dustoff Heli Rescue 2,1,7,87.50%,47.91%
9242,547440,7D Game （VR for VIVE）,1,7,87.50%,47.91%
9243,611090,Boofle's Home,1,7,87.50%,47.91%
9244,527210,Janken Cards,1,7,87.50%,47.91%
9245,374140,Gravity Core - Braintwisting Space Odyssey,1,7,87.50%,47.91%
9246,614140,Illusoria,1,7,87.50%,47.91%
9247,301260,Gardens Inc. 2: The Road to Fame,1,7,87.50%,47.91%
9248,516500,Zissi's Island,1,7,87.50%,47.91%
9249,449150,PataNoir,1,7,87.50%,47.91%
9250,38150,Farm Frenzy 3,1,7,87.50%,47.91%
9251,475530,Go Go Electric Samurai,1,7,87.50%,47.91%
9252,351320,DROD: The Second Sky,1,7,87.50%,47.91%
9253,429520,Falcon Gold,1,7,87.50%,47.91%
9254,364700,Dawn of the Plow,1,7,87.50%,47.91%
9255,550890,Repulsanoid,1,7,87.50%,47.91%
9256,485430,NAL Is Alive,1,7,87.50%,47.91%
9257,578660,Kindled Cavern,1,7,87.50%,47.91%
9258,628460,Lily of the Valley,1,7,87.50%,47.91%
9259,540010,Symphony of the Machine,1,7,87.50%,47.91%
9260,500680,Jockey Rush,1,7,87.50%,47.91%
9261,520120,Vanguard V,1,7,87.50%,47.91%
9262,553050,"Welcome Home, Love",1,7,87.50%,47.91%
9263,500550,"Save the Universe, Please!",1,7,87.50%,47.91%
9264,578590,City Siege: Faction Island,1,7,87.50%,47.91%
9265,251710,Chainsaw Warrior,114,139,54.94%,47.90%
9266,285130,Battleplan: American Civil War,40,58,59.18%,47.87%
9267,405610,Flight of the Paladin,117,142,54.83%,47.87%
9268,427550,Tibetan Quest: Beyond the World's End,34,51,60.00%,47.86%
9269,380550,Incandescent,24,39,61.90%,47.80%
9270,386870,Playing History 2 - Slave Trade,24,39,61.90%,47.80%
9271,307210,Will Fight for Food: Super Actual Sellout: Game of the Hour,24,39,61.90%,47.80%
9272,350310,BLADESTORM: Nightmare,106,130,55.08%,47.80%
9273,541180,PRO EVOLUTION SOCCER 2017 TRIAL EDITION,476,503,51.38%,47.80%
9274,525610,Hardware Engineering,49,68,58.12%,47.77%
9275,340070,Battle Ranch,297,325,52.25%,47.76%
9276,473520,Autumn,58,78,57.35%,47.75%
9277,313130,Metrocide,58,78,57.35%,47.75%
9278,48220,Might & Magic: Heroes VI,"2,357","2,299",49.38%,47.74%
9279,356770,Astronaut Simulator,20,34,62.96%,47.73%
9280,491090,Ant Queen,50,69,57.98%,47.72%
9281,427100,Fernbus Simulator,763,780,50.55%,47.70%
9282,493700,Monster Puzzle,30,46,60.53%,47.68%
9283,201480,Serious Sam: The Random Encounter,265,292,52.42%,47.68%
9284,299050,Blood II: The Chosen + Expansion,71,92,56.44%,47.67%
9285,287920,Mortal Online,"1,188","1,186",49.96%,47.66%
9286,331760,Supreme League of Patriots Issue 1: A Patriot Is Born,25,40,61.54%,47.65%
9287,599900,Tower Defense - Fantasy Tower Game,10,21,67.74%,47.64%
9288,540690,Hellenica,10,21,67.74%,47.64%
9289,504630,Broomball,10,21,67.74%,47.64%
9290,388960,Torn Tales,10,21,67.74%,47.64%
9291,357830,Attack of the Labyrinth +,10,21,67.74%,47.64%
9292,337700,SCS deORBIT,10,21,67.74%,47.64%
9293,29140,Between IGF Demo,13,25,65.79%,47.63%
9294,363150,Romance of the Three Kingdoms 13,"1,626","1,600",49.60%,47.63%
9295,444160,Bonsai,52,71,57.72%,47.63%
9296,475060,Electric Zombies,13,25,65.79%,47.63%
9297,4460,City Life 2008,37,54,59.34%,47.61%
9298,388120,Spakoyno: Back To USSR 2.0,228,254,52.70%,47.60%
9299,305980,Heavy Fire: Afghanistan,127,151,54.32%,47.60%
9300,227020,Rise of Venice,129,153,54.26%,47.59%
9301,383560,Squarelands,63,83,56.85%,47.59%
9302,351450,Scribble Space,45,63,58.33%,47.56%
9303,281240,Adventure Chronicles: The Search For Lost Treasure,21,35,62.50%,47.54%
9304,559340,Sunset Rangers,21,35,62.50%,47.54%
9305,354160,WRC 5,198,223,52.97%,47.51%
9306,370590,Gem Wars: Attack of the Jiblets,17,30,63.83%,47.50%
9307,292370,DarkEnd,80,101,55.80%,47.48%
9308,408120,Cibele,580,597,50.72%,47.46%
9309,416020,Heavy Gear Assault,57,76,57.14%,47.44%
9310,307620,Curses 'N Chaos,27,42,60.87%,47.40%
9311,310950,Street Fighter V,"4,885","4,610",48.55%,47.40%
9312,307600,Chainsaw Warrior: Lords of the Night,27,42,60.87%,47.40%
9313,337630,Bermuda,85,106,55.50%,47.40%
9314,369030,Vinyl,107,129,54.66%,47.38%
9315,535760,Unforgiving Trials: The Space Crusade,49,67,57.76%,47.37%
9316,434010,Wishmaster,140,163,53.80%,47.37%
9317,513570,Wooden House,49,67,57.76%,47.37%
9318,463520,Pristine world,34,50,59.52%,47.31%
9319,296210,Brigade E5: New Jagged Union,14,26,65.00%,47.31%
9320,355760,Drizzlepath,177,200,53.05%,47.29%
9321,500170,Ready for Take off - A320 Simulator,8,18,69.23%,47.28%
9322,355060,Sebastien Loeb Rally EVO,180,203,53.00%,47.28%
9323,454570,I Am Caligula,18,31,63.27%,47.28%
9324,534570,Survival Kingdom,8,18,69.23%,47.28%
9325,460990,The Impossible Travel Agency,8,18,69.23%,47.28%
9326,371460,Gnumz: Masters of Defense,8,18,69.23%,47.28%
9327,357930,R.O.O.T.S,18,31,63.27%,47.28%
9328,321450,Aquadelic GT,8,18,69.23%,47.28%
9329,334270,Star Traders: 4X Empires,18,31,63.27%,47.28%
9330,586060,JET HERO,8,18,69.23%,47.28%
9331,8650,RACE 07: Andy Priaulx Crowne Plaza Raceway,18,31,63.27%,47.28%
9332,412410,Castle Chaos,18,31,63.27%,47.28%
9333,343070,World of Subways 4 – New York Line 7,77,97,55.75%,47.26%
9334,337410,Karos,128,150,53.96%,47.25%
9335,261720,Holy Avatar vs. Maidens of the Dead,43,60,58.25%,47.23%
9336,382420,E.T. Armies,80,100,55.56%,47.22%
9337,332070,School of Dragons: How to Train Your Dragon,"1,559","1,511",49.22%,47.20%
9338,524680,Escape From Nazi Labs,11,22,66.67%,47.19%
9339,530160,Eve of Destruction - REDUX VIETNAM,11,22,66.67%,47.19%
9340,98500,Naval Warfare,105,126,54.55%,47.18%
9341,305500,Trapped Dead: Lockdown,44,61,58.10%,47.18%
9342,482730,Football Manager 2017,"4,212","3,953",48.41%,47.18%
9343,298900,Space Hulk: Deathwing,"2,397","2,286",48.81%,47.18%
9344,434110,Premium Pool,413,430,51.01%,47.15%
9345,245300,Disney Epic Mickey 2,45,62,57.94%,47.13%
9346,366240,GAROU: MARK OF THE WOLVES,37,53,58.89%,47.10%
9347,543460,Dead Rising 4,543,553,50.46%,47.08%
9348,35600,Big Brain Wolf,30,45,60.00%,47.08%
9349,530040,reconquest,58,76,56.72%,47.05%
9350,429040,Furfly,4,12,75.00%,47.03%
9351,593900,Tender Loving Care,4,12,75.00%,47.03%
9352,404420,Sun Dogs,4,12,75.00%,47.03%
9353,449320,Dino Eggs: Rebirth,4,12,75.00%,47.03%
9354,378090,Rebel Wings,4,12,75.00%,47.03%
9355,453870,Quantum Chess,4,12,75.00%,47.03%
9356,371370,Advent,4,12,75.00%,47.03%
9357,388270,Baseball Mogul 2015,4,12,75.00%,47.03%
9358,548080,Space Merchants: Arena,4,12,75.00%,47.03%
9359,542940,Kickoff Legends,4,12,75.00%,47.03%
9360,617630,Shadow Mist,4,12,75.00%,47.03%
9361,467430,Farming 6-in-1 bundle,4,12,75.00%,47.03%
9362,538060,Doodle God: 8-bit Mania,4,12,75.00%,47.03%
9363,387130,"Zombie Hunter, Inc.",4,12,75.00%,47.03%
9364,336710,Supreme League of Patriots Issue 2: Patriot Frames,4,12,75.00%,47.03%
9365,568800,Summer times Afternoon,4,12,75.00%,47.03%
9366,507210,The Wire,4,12,75.00%,47.03%
9367,506840,The Dungeons of Castle Madness,4,12,75.00%,47.03%
9368,429120,Zamarian,6,15,71.43%,47.02%
9369,495520,Ping Pong League,6,15,71.43%,47.02%
9370,501050,Emerland Solitaire: Endless Journey,15,27,64.29%,47.02%
9371,376110,Black Island,15,27,64.29%,47.02%
9372,555280,M.A.C.E.,6,15,71.43%,47.02%
9373,16200,Virtual Families,6,15,71.43%,47.02%
